deployment,student_id,segment_index,behavior,thinking_subtype,start_time_s,duration_s,session_duration_s,session_progress,query_number,total_queries,before_query_30s,after_response_30s
deployment_1,11627,41,debugging,,502.39,22.18,564.71,0.8896,5,5,0,0
deployment_1,11627,42,thinking,thinking-error,524.58,8.46,564.71,0.9289,5,5,0,0
deployment_1,11627,43,debugging,,533.04,21.65,564.71,0.9439,5,5,0,0
deployment_1,11627,44,thinking,thinking-error,554.69,10.02,564.71,0.9823,5,5,0,0
deployment_1,11628,0,thinking,thinking-task,0.0,89.15,461.48,0.0,0,0,0,0
deployment_1,11628,1,implementing,,89.15,48.34,461.48,0.1932,0,0,0,0
deployment_1,11628,2,thinking,thinking-code,137.49,8.52,461.48,0.2979,0,0,0,0
deployment_1,11628,3,implementing,,146.01,30.1,461.48,0.3164,0,0,0,0
deployment_1,11628,4,thinking,thinking-code,176.11,14.63,461.48,0.3816,0,0,0,0
deployment_1,11628,5,implementing,,190.74,1.91,461.48,0.4133,0,0,0,0
deployment_1,11628,6,thinking,thinking-code,192.65,6.13,461.48,0.4175,0,0,0,0
deployment_1,11628,7,implementing,,198.77,1.18,461.48,0.4307,0,0,0,0
deployment_1,11628,8,thinking,thinking-code,199.95,7.47,461.48,0.4333,0,0,0,0
deployment_1,11628,9,implementing,,207.42,30.03,461.48,0.4495,0,0,0,0
deployment_1,11628,10,thinking,thinking-code,237.45,7.83,461.48,0.5145,0,0,0,0
deployment_1,11628,11,implementing,,245.28,18.29,461.48,0.5315,0,0,0,0
deployment_1,11628,12,thinking,thinking-code,263.57,197.91,461.48,0.5711,0,0,0,0
deployment_1,11629,0,thinking,thinking-task,0.0,39.89,682.14,0.0,0,0,0,0
deployment_1,11629,1,seekingHelp,,39.89,0.45,682.14,0.0585,0,0,0,0
deployment_1,11629,2,thinking,thinking-llm,40.33,23.95,682.14,0.0591,0,0,0,0
deployment_1,11629,3,implementing,,64.28,45.45,682.14,0.0942,0,0,0,0
deployment_1,11629,4,thinking,thinking-code,109.73,6.31,682.14,0.1609,0,0,0,0
deployment_1,11629,5,implementing,,116.04,15.25,682.14,0.1701,0,0,0,0
deployment_1,11629,6,thinking,thinking-code,131.29,21.45,682.14,0.1925,0,0,0,0
deployment_1,11629,7,implementing,,152.75,39.12,682.14,0.2239,0,0,0,0
deployment_1,11629,8,thinking,thinking-code,191.87,9.8,682.14,0.2813,0,0,0,0
deployment_1,11629,9,implementing,,201.67,2.49,682.14,0.2956,0,0,0,0
deployment_1,11629,10,thinking,thinking-code,204.16,8.41,682.14,0.2993,0,0,0,0
deployment_1,11629,11,implementing,,212.56,25.42,682.14,0.3116,0,0,0,0
deployment_1,11629,12,thinking,thinking-code,237.99,6.36,682.14,0.3489,0,0,0,0
deployment_1,11629,13,implementing,,244.35,7.12,682.14,0.3582,0,0,0,0
deployment_1,11629,14,thinking,thinking-code,251.47,37.99,682.14,0.3687,0,0,0,0
deployment_1,11629,15,debugging,,289.46,2.44,682.14,0.4243,0,0,0,0
deployment_1,11629,16,thinking,thinking-error,291.9,41.17,682.14,0.4279,0,0,0,0
deployment_1,11629,17,debugging,,333.07,2.73,682.14,0.4883,0,0,0,0
deployment_1,11629,18,testing,,335.8,29.38,682.14,0.4923,0,0,0,0
deployment_1,11629,19,thinking,thinking-error,365.17,109.46,682.14,0.5353,0,0,0,0
deployment_1,11629,20,debugging,,474.63,22.52,682.14,0.6958,0,0,0,0
deployment_1,11629,21,thinking,thinking-error,497.15,20.25,682.14,0.7288,0,0,0,0
deployment_1,11629,22,implementing,,517.41,3.79,682.14,0.7585,0,0,0,0
deployment_1,11629,23,thinking,thinking-code,521.2,15.75,682.14,0.7641,0,0,0,0
deployment_1,11629,24,implementing,,536.95,1.44,682.14,0.7871,0,0,0,0
deployment_1,11629,25,thinking,thinking-code,538.38,143.76,682.14,0.7893,0,0,0,0
deployment_1,11630,0,thinking,thinking-task,0.0,33.79,773.68,0.0,0,2,0,0
deployment_1,11630,1,implementing,,33.79,26.73,773.68,0.0437,0,2,0,0
deployment_1,11630,2,thinking,thinking-code,60.53,11.66,773.68,0.0782,0,2,0,0
deployment_1,11630,3,implementing,,72.19,14.75,773.68,0.0933,0,2,0,0
deployment_1,11630,4,thinking,thinking-code,86.93,18.21,773.68,0.1124,0,2,0,0
deployment_1,11630,5,implementing,,105.14,3.01,773.68,0.1359,0,2,0,0
deployment_1,11630,6,thinking,thinking-code,108.15,20.86,773.68,0.1398,0,2,0,0
deployment_1,11630,7,implementing,,129.01,18.47,773.68,0.1667,0,2,0,0
deployment_1,11630,8,thinking,thinking-code,147.48,6.81,773.68,0.1906,0,2,0,0
deployment_1,11630,9,implementing,,154.29,25.98,773.68,0.1994,0,2,0,0
deployment_1,11630,10,thinking,thinking-code,180.27,8.38,773.68,0.233,0,2,0,0
deployment_1,11630,11,implementing,,188.65,20.22,773.68,0.2438,0,2,0,0
deployment_1,11630,12,thinking,thinking-code,208.87,55.23,773.68,0.27,0,2,0,0
deployment_1,11630,13,debugging,,264.1,2.87,773.68,0.3414,0,2,1,0
deployment_1,11630,14,thinking,thinking-error,266.97,17.76,773.68,0.3451,0,2,1,0
deployment_1,11630,15,seekingHelp,,284.73,7.25,773.68,0.368,0,2,1,0
deployment_1,11630,16,thinking,thinking-llm,291.98,11.15,773.68,0.3774,1,2,1,0
deployment_1,11630,17,seekingHelp,,303.13,11.88,773.68,0.3918,1,2,1,1
deployment_1,11630,18,thinking,thinking-llm,315.01,11.92,773.68,0.4072,2,2,0,1
deployment_1,11630,19,debugging,,326.93,8.2,773.68,0.4226,2,2,0,1
deployment_1,11630,20,thinking,thinking-error,335.13,25.57,773.68,0.4332,2,2,0,1
deployment_1,11630,21,debugging,,360.7,8.01,773.68,0.4662,2,2,0,0
deployment_1,11630,22,thinking,thinking-error,368.71,4.49,773.68,0.4766,2,2,0,0
deployment_1,11630,23,debugging,,373.19,1.59,773.68,0.4824,2,2,0,0
deployment_1,11630,24,thinking,thinking-error,374.79,398.89,773.68,0.4844,2,2,0,0
deployment_1,11631,0,thinking,thinking-task,0.0,53.14,568.18,0.0,0,8,0,0
deployment_1,11631,1,implementing,,53.14,13.81,568.18,0.0935,0,8,1,0
deployment_1,11631,2,seekingHelp,,66.95,17.09,568.18,0.1178,0,8,1,0
deployment_1,11631,3,thinking,thinking-llm,84.05,6.39,568.18,0.1479,1,8,1,0
deployment_1,11631,4,implementing,,90.44,1.04,568.18,0.1592,1,8,1,1
deployment_1,11631,5,thinking,thinking-code,91.48,7.62,568.18,0.161,1,8,1,1
deployment_1,11631,6,implementing,,99.09,7.37,568.18,0.1744,1,8,1,1
deployment_1,11631,7,seekingHelp,,106.47,5.96,568.18,0.1874,1,8,1,1
deployment_1,11631,8,thinking,thinking-llm,112.43,15.89,568.18,0.1979,2,8,1,1
deployment_1,11631,9,seekingHelp,,128.32,6.76,568.18,0.2258,2,8,1,1
deployment_1,11631,10,thinking,thinking-llm,135.07,8.88,568.18,0.2377,3,8,0,1
deployment_1,11631,11,implementing,,143.95,8.47,568.18,0.2534,3,8,0,1
deployment_1,11631,12,thinking,thinking-code,152.42,6.15,568.18,0.2683,3,8,0,1
deployment_1,11631,13,implementing,,158.57,9.54,568.18,0.2791,3,8,0,1
deployment_1,11631,14,thinking,thinking-code,168.1,6.09,568.18,0.2959,3,8,0,0
deployment_1,11631,15,implementing,,174.19,13.01,568.18,0.3066,3,8,0,0
deployment_1,11631,16,thinking,thinking-code,187.21,9.33,568.18,0.3295,3,8,0,0
deployment_1,11631,17,debugging,,196.54,3.79,568.18,0.3459,3,8,0,0
deployment_1,11631,18,thinking,thinking-error,200.32,5.61,568.18,0.3526,3,8,0,0
deployment_1,11631,19,debugging,,205.93,3.82,568.18,0.3624,3,8,0,0
deployment_1,11631,20,thinking,thinking-error,209.76,28.25,568.18,0.3692,3,8,0,0
deployment_1,11631,21,debugging,,238.01,1.98,568.18,0.4189,3,8,1,0
deployment_1,11631,22,thinking,thinking-error,239.99,19.91,568.18,0.4224,3,8,1,0
deployment_1,11631,23,seekingHelp,,259.9,6.36,568.18,0.4574,3,8,1,0
deployment_1,11631,24,thinking,thinking-llm,266.27,11.49,568.18,0.4686,4,8,1,0
deployment_1,11631,25,debugging,,277.76,1.96,568.18,0.4889,4,8,1,1
deployment_1,11631,26,seekingHelp,,279.72,6.55,568.18,0.4923,4,8,1,1
deployment_1,11631,27,thinking,thinking-llm,286.27,23.72,568.18,0.5038,5,8,0,1
deployment_1,11631,28,seekingHelp,,309.99,9.86,568.18,0.5456,5,8,1,1
deployment_1,11631,29,thinking,thinking-llm,319.84,6.04,568.18,0.5629,6,8,0,0
deployment_1,11631,30,debugging,,325.88,3.7,568.18,0.5736,6,8,0,1
deployment_1,11631,31,thinking,thinking-error,329.58,17.88,568.18,0.5801,6,8,0,1
deployment_1,11631,32,debugging,,347.47,1.53,568.18,0.6115,6,8,1,1
deployment_1,11631,33,thinking,thinking-error,349.0,18.27,568.18,0.6142,6,8,1,1
deployment_1,11631,34,seekingHelp,,367.27,7.56,568.18,0.6464,6,8,1,0
deployment_1,11631,35,thinking,thinking-llm,374.83,6.28,568.18,0.6597,7,8,1,0
deployment_1,11631,36,seekingHelp,,381.11,20.14,568.18,0.6708,7,8,1,1
deployment_1,11631,37,thinking,thinking-llm,401.26,7.09,568.18,0.7062,8,8,0,1
deployment_1,11631,38,debugging,,408.35,36.48,568.18,0.7187,8,8,0,1
deployment_1,11631,39,thinking,thinking-error,444.82,123.36,568.18,0.7829,8,8,0,0
deployment_1,11632,0,thinking,thinking-task,0.0,54.55,715.9,0.0,0,5,0,0
deployment_1,11632,1,implementing,,54.55,11.1,715.9,0.0762,0,5,0,0
deployment_1,11632,2,thinking,thinking-code,65.66,14.23,715.9,0.0917,0,5,0,0
deployment_1,11632,3,implementing,,79.88,0.99,715.9,0.1116,0,5,0,0
deployment_1,11632,4,thinking,thinking-code,80.87,6.48,715.9,0.113,0,5,0,0
deployment_1,11632,5,implementing,,87.35,23.94,715.9,0.122,0,5,0,0
deployment_1,11632,6,thinking,thinking-code,111.29,11.02,715.9,0.1555,0,5,0,0
deployment_1,11632,7,implementing,,122.31,7.33,715.9,0.1709,0,5,0,0
deployment_1,11632,8,thinking,thinking-code,129.64,9.0,715.9,0.1811,0,5,0,0
deployment_1,11632,9,debugging,,138.64,1.29,715.9,0.1937,0,5,0,0
deployment_1,11632,10,thinking,thinking-error,139.93,11.96,715.9,0.1955,0,5,0,0
deployment_1,11632,11,debugging,,151.89,3.74,715.9,0.2122,0,5,0,0
deployment_1,11632,12,thinking,thinking-error,155.63,6.63,715.9,0.2174,0,5,0,0
deployment_1,11632,13,debugging,,162.26,1.94,715.9,0.2266,0,5,0,0
deployment_1,11632,14,thinking,thinking-error,164.2,7.39,715.9,0.2294,0,5,0,0
deployment_1,11632,15,debugging,,171.59,5.37,715.9,0.2397,0,5,0,0
deployment_1,11632,16,thinking,thinking-error,176.95,19.48,715.9,0.2472,0,5,0,0
deployment_1,11632,17,debugging,,196.44,2.3,715.9,0.2744,0,5,0,0
deployment_1,11632,18,testing,,198.74,2.81,715.9,0.2776,0,5,0,0
deployment_1,11632,19,debugging,,201.55,7.93,715.9,0.2815,0,5,0,0
deployment_1,11632,20,thinking,thinking-error,209.48,4.23,715.9,0.2926,0,5,0,0
deployment_1,11632,21,debugging,,213.71,4.5,715.9,0.2985,0,5,1,0
deployment_1,11632,22,thinking,thinking-error,218.22,17.69,715.9,0.3048,0,5,1,0
deployment_1,11632,23,seekingHelp,,235.9,5.55,715.9,0.3295,0,5,1,0
deployment_1,11632,24,thinking,thinking-llm,241.45,8.32,715.9,0.3373,1,5,1,0
deployment_1,11632,25,seekingHelp,,249.77,5.92,715.9,0.3489,1,5,1,1
deployment_1,11632,26,thinking,thinking-llm,255.68,11.16,715.9,0.3572,2,5,1,1
deployment_1,11632,27,seekingHelp,,266.84,4.72,715.9,0.3727,2,5,1,1
deployment_1,11632,28,thinking,thinking-llm,271.56,11.31,715.9,0.3793,3,5,0,1
deployment_1,11632,29,debugging,,282.87,4.47,715.9,0.3951,3,5,0,1
deployment_1,11632,30,thinking,thinking-error,287.34,29.92,715.9,0.4014,3,5,0,1
deployment_1,11632,31,debugging,,317.26,13.63,715.9,0.4432,3,5,0,0
deployment_1,11632,32,thinking,thinking-error,330.89,11.24,715.9,0.4622,3,5,0,0
deployment_1,11632,33,debugging,,342.13,4.93,715.9,0.4779,3,5,0,0
deployment_1,11632,34,thinking,thinking-error,347.06,31.05,715.9,0.4848,3,5,0,0
deployment_1,11632,35,debugging,,378.1,0.69,715.9,0.5282,3,5,0,0
deployment_1,11632,36,thinking,thinking-error,378.8,13.81,715.9,0.5291,3,5,0,0
deployment_1,11632,37,debugging,,392.61,9.7,715.9,0.5484,3,5,1,0
deployment_1,11632,38,thinking,thinking-error,402.31,9.3,715.9,0.562,3,5,1,0
deployment_1,11632,39,seekingHelp,,411.61,4.91,715.9,0.575,3,5,1,0
deployment_1,11632,40,thinking,thinking-llm,416.52,3.77,715.9,0.5818,4,5,1,0
deployment_1,11632,41,debugging,,420.29,2.47,715.9,0.5871,4,5,1,1
deployment_1,11632,42,thinking,thinking-error,422.76,14.05,715.9,0.5905,4,5,1,1
deployment_1,11632,43,seekingHelp,,436.81,10.46,715.9,0.6102,4,5,1,1
deployment_1,11632,44,thinking,thinking-llm,447.27,20.48,715.9,0.6248,5,5,0,0
deployment_1,11632,45,debugging,,467.75,2.42,715.9,0.6534,5,5,0,1
deployment_1,11632,46,thinking,thinking-error,470.17,14.85,715.9,0.6568,5,5,0,1
deployment_1,11632,47,debugging,,485.02,4.71,715.9,0.6775,5,5,0,0
deployment_1,11632,48,thinking,thinking-error,489.73,6.54,715.9,0.6841,5,5,0,0
deployment_1,11632,49,debugging,,496.27,3.02,715.9,0.6932,5,5,0,0
deployment_1,11632,50,thinking,thinking-error,499.29,4.0,715.9,0.6974,5,5,0,0
deployment_1,11632,51,debugging,,503.28,1.78,715.9,0.703,5,5,0,0
deployment_1,11632,52,thinking,thinking-error,505.06,17.08,715.9,0.7055,5,5,0,0
deployment_1,11632,53,debugging,,522.14,4.72,715.9,0.7293,5,5,0,0
deployment_1,11632,54,thinking,thinking-error,526.85,24.89,715.9,0.7359,5,5,0,0
deployment_1,11632,55,debugging,,551.74,4.45,715.9,0.7707,5,5,0,0
deployment_1,11632,56,thinking,thinking-error,556.18,3.77,715.9,0.7769,5,5,0,0
deployment_1,11632,57,debugging,,559.95,1.43,715.9,0.7822,5,5,0,0
deployment_1,11632,58,thinking,thinking-error,561.38,15.05,715.9,0.7842,5,5,0,0
deployment_1,11632,59,debugging,,576.43,1.44,715.9,0.8052,5,5,0,0
deployment_1,11632,60,thinking,thinking-error,577.87,6.22,715.9,0.8072,5,5,0,0
deployment_1,11632,61,debugging,,584.09,1.56,715.9,0.8159,5,5,0,0
deployment_1,11632,62,thinking,thinking-error,585.65,130.24,715.9,0.8181,5,5,0,0
deployment_1,11633,0,thinking,thinking-task,0.0,30.11,353.73,0.0,0,0,0,0
deployment_1,11633,1,implementing,,30.11,14.23,353.73,0.0851,0,0,0,0
deployment_1,11633,2,thinking,thinking-code,44.34,19.34,353.73,0.1253,0,0,0,0
deployment_1,11633,3,implementing,,63.68,1.56,353.73,0.18,0,0,0,0
deployment_1,11633,4,thinking,thinking-code,65.24,51.5,353.73,0.1844,0,0,0,0
deployment_1,11633,5,implementing,,116.74,32.47,353.73,0.33,0,0,0,0
deployment_1,11633,6,thinking,thinking-code,149.21,8.18,353.73,0.4218,0,0,0,0
deployment_1,11633,7,debugging,,157.39,4.21,353.73,0.4449,0,0,0,0
deployment_1,11633,8,thinking,thinking-error,161.6,7.55,353.73,0.4568,0,0,0,0
deployment_1,11633,9,debugging,,169.15,1.08,353.73,0.4782,0,0,0,0
deployment_1,11633,10,thinking,thinking-error,170.22,5.82,353.73,0.4812,0,0,0,0
deployment_1,11633,11,debugging,,176.04,3.79,353.73,0.4977,0,0,0,0
deployment_1,11633,12,thinking,thinking-error,179.83,3.32,353.73,0.5084,0,0,0,0
deployment_1,11633,13,debugging,,183.15,9.87,353.73,0.5178,0,0,0,0
deployment_1,11633,14,thinking,thinking-error,193.02,4.83,353.73,0.5457,0,0,0,0
deployment_1,11633,15,debugging,,197.85,1.68,353.73,0.5593,0,0,0,0
deployment_1,11633,16,thinking,thinking-error,199.53,40.24,353.73,0.5641,0,0,0,0
deployment_1,11633,17,debugging,,239.76,17.21,353.73,0.6778,0,0,0,0
deployment_1,11633,18,thinking,thinking-error,256.97,7.14,353.73,0.7264,0,0,0,0
deployment_1,11633,19,debugging,,264.11,13.18,353.73,0.7466,0,0,0,0
deployment_1,11633,20,thinking,thinking-error,277.29,8.03,353.73,0.7839,0,0,0,0
deployment_1,11633,21,debugging,,285.31,26.71,353.73,0.8066,0,0,0,0
deployment_1,11633,22,thinking,thinking-error,312.02,41.71,353.73,0.8821,0,0,0,0
deployment_1,11634,0,thinking,thinking-task,0.0,154.81,548.1,0.0,0,0,0,0
deployment_1,11634,1,implementing,,154.81,22.04,548.1,0.2825,0,0,0,0
deployment_1,11634,2,thinking,thinking-code,176.85,7.37,548.1,0.3227,0,0,0,0
deployment_1,11634,3,implementing,,184.22,19.66,548.1,0.3361,0,0,0,0
deployment_1,11634,4,thinking,thinking-code,203.88,7.91,548.1,0.372,0,0,0,0
deployment_1,11634,5,implementing,,211.78,2.41,548.1,0.3864,0,0,0,0
deployment_1,11634,6,thinking,thinking-code,214.2,4.37,548.1,0.3908,0,0,0,0
deployment_1,11634,7,debugging,,218.57,35.66,548.1,0.3988,0,0,0,0
deployment_1,11634,8,thinking,thinking-error,254.23,89.32,548.1,0.4638,0,0,0,0
deployment_1,11634,9,debugging,,343.55,27.53,548.1,0.6268,0,0,0,0
deployment_1,11634,10,thinking,thinking-error,371.08,14.07,548.1,0.677,0,0,0,0
deployment_1,11634,11,debugging,,385.15,8.91,548.1,0.7027,0,0,0,0
deployment_1,11634,12,thinking,thinking-error,394.07,6.41,548.1,0.719,0,0,0,0
deployment_1,11634,13,debugging,,400.48,3.32,548.1,0.7307,0,0,0,0
deployment_1,11634,14,thinking,thinking-error,403.8,21.77,548.1,0.7367,0,0,0,0
deployment_1,11634,15,debugging,,425.57,1.42,548.1,0.7765,0,0,0,0
deployment_1,11634,16,thinking,thinking-error,426.99,14.08,548.1,0.779,0,0,0,0
deployment_1,11634,17,debugging,,441.07,37.98,548.1,0.8047,0,0,0,0
deployment_1,11634,18,testing,,479.04,23.64,548.1,0.874,0,0,0,0
deployment_1,11634,19,thinking,thinking-error,502.69,6.18,548.1,0.9172,0,0,0,0
deployment_1,11634,20,debugging,,508.87,2.81,548.1,0.9284,0,0,0,0
deployment_1,11634,21,thinking,thinking-error,511.68,8.03,548.1,0.9336,0,0,0,0
deployment_1,11634,22,debugging,,519.71,1.68,548.1,0.9482,0,0,0,0
deployment_1,11634,23,thinking,thinking-error,521.39,26.71,548.1,0.9513,0,0,0,0
deployment_1,11635,0,thinking,thinking-task,0.0,55.02,881.62,0.0,0,5,0,0
deployment_1,11635,1,implementing,,55.02,5.86,881.62,0.0624,0,5,0,0
deployment_1,11635,2,thinking,thinking-code,60.88,10.33,881.62,0.0691,0,5,0,0
deployment_1,11635,3,implementing,,71.21,9.36,881.62,0.0808,0,5,0,0
deployment_1,11635,4,thinking,thinking-code,80.57,20.54,881.62,0.0914,0,5,0,0
deployment_1,11635,5,implementing,,101.11,0.69,881.62,0.1147,0,5,0,0
deployment_1,11635,6,thinking,thinking-code,101.79,15.21,881.62,0.1155,0,5,0,0
deployment_1,11635,7,implementing,,117.01,5.92,881.62,0.1327,0,5,0,0
deployment_1,11635,8,thinking,thinking-code,122.93,15.06,881.62,0.1394,0,5,0,0
deployment_1,11635,9,implementing,,137.99,7.68,881.62,0.1565,0,5,0,0
deployment_1,11635,10,thinking,thinking-code,145.66,9.85,881.62,0.1652,0,5,0,0
deployment_1,11635,11,implementing,,155.51,5.89,881.62,0.1764,0,5,0,0
deployment_1,11635,12,thinking,thinking-code,161.4,12.6,881.62,0.1831,0,5,0,0
deployment_1,11635,13,implementing,,174.0,4.75,881.62,0.1974,0,5,0,0
deployment_1,11635,14,thinking,thinking-code,178.76,10.76,881.62,0.2028,0,5,0,0
deployment_1,11635,15,implementing,,189.52,0.45,881.62,0.215,0,5,0,0
deployment_1,11635,16,thinking,thinking-code,189.98,48.49,881.62,0.2155,0,5,0,0
deployment_1,11635,17,seekingHelp,,238.47,10.3,881.62,0.2705,0,5,1,0
deployment_1,11635,18,thinking,thinking-llm,248.77,10.66,881.62,0.2822,1,5,1,0
deployment_1,11635,19,implementing,,259.43,4.0,881.62,0.2943,1,5,1,1
deployment_1,11635,20,seekingHelp,,263.43,8.78,881.62,0.2988,1,5,1,1
deployment_1,11635,21,thinking,thinking-llm,272.21,15.64,881.62,0.3088,2,5,0,1
deployment_1,11635,22,implementing,,287.85,13.1,881.62,0.3265,2,5,0,1
deployment_1,11635,23,thinking,thinking-code,300.95,10.3,881.62,0.3414,2,5,0,1
deployment_1,11635,24,implementing,,311.25,40.28,881.62,0.353,2,5,0,0
deployment_1,11635,25,thinking,thinking-code,351.52,7.35,881.62,0.3987,2,5,1,0
deployment_1,11635,26,implementing,,358.88,12.53,881.62,0.4071,2,5,1,0
deployment_1,11635,27,thinking,thinking-code,371.41,5.71,881.62,0.4213,2,5,1,0
deployment_1,11635,28,seekingHelp,,377.12,7.82,881.62,0.4278,2,5,1,0
deployment_1,11635,29,thinking,thinking-llm,384.94,78.97,881.62,0.4366,3,5,0,0
deployment_1,11635,30,debugging,,463.91,10.63,881.62,0.5262,3,5,1,0
deployment_1,11635,31,thinking,thinking-error,474.54,5.36,881.62,0.5383,3,5,1,0
deployment_1,11635,32,seekingHelp,,479.9,3.36,881.62,0.5443,3,5,1,0
deployment_1,11635,33,thinking,thinking-llm,483.25,5.89,881.62,0.5481,4,5,0,0
deployment_1,11635,34,debugging,,489.14,1.98,881.62,0.5548,4,5,0,1
deployment_1,11635,35,testing,,491.13,3.01,881.62,0.5571,4,5,0,1
deployment_1,11635,36,thinking,thinking-error,494.14,19.6,881.62,0.5605,4,5,0,1
deployment_1,11635,37,debugging,,513.74,3.41,881.62,0.5827,4,5,0,0
deployment_1,11635,38,thinking,thinking-error,517.15,31.26,881.62,0.5866,4,5,0,0
deployment_1,11635,39,debugging,,548.41,31.11,881.62,0.622,4,5,0,0
deployment_1,11635,40,seekingHelp,,579.52,6.04,881.62,0.6573,4,5,1,0
deployment_1,11635,41,thinking,thinking-llm,585.55,11.0,881.62,0.6642,5,5,0,0
deployment_1,11635,42,debugging,,596.56,7.69,881.62,0.6767,5,5,0,1
deployment_1,11635,43,thinking,thinking-error,604.25,7.21,881.62,0.6854,5,5,0,1
deployment_1,11635,44,debugging,,611.46,20.89,881.62,0.6936,5,5,0,1
deployment_1,11635,45,thinking,thinking-error,632.35,13.42,881.62,0.7173,5,5,0,0
deployment_1,11635,46,debugging,,645.77,7.93,881.62,0.7325,5,5,0,0
deployment_1,11635,47,thinking,thinking-error,653.71,7.44,881.62,0.7415,5,5,0,0
deployment_1,11635,48,debugging,,661.15,12.05,881.62,0.7499,5,5,0,0
deployment_1,11635,49,thinking,thinking-error,673.2,6.78,881.62,0.7636,5,5,0,0
deployment_1,11635,50,debugging,,679.98,1.95,881.62,0.7713,5,5,0,0
deployment_1,11635,51,testing,,681.93,2.32,881.62,0.7735,5,5,0,0
deployment_1,11635,52,debugging,,684.25,29.31,881.62,0.7761,5,5,0,0
deployment_1,11635,53,thinking,thinking-error,713.56,8.28,881.62,0.8094,5,5,0,0
deployment_1,11635,54,debugging,,721.84,2.18,881.62,0.8188,5,5,0,0
deployment_1,11635,55,thinking,thinking-error,724.02,7.22,881.62,0.8212,5,5,0,0
deployment_1,11635,56,debugging,,731.24,1.02,881.62,0.8294,5,5,0,0
deployment_1,11635,57,thinking,thinking-error,732.26,21.26,881.62,0.8306,5,5,0,0
deployment_1,11635,58,debugging,,753.53,1.18,881.62,0.8547,5,5,0,0
deployment_1,11635,59,thinking,thinking-error,754.71,15.53,881.62,0.856,5,5,0,0
deployment_1,11635,60,debugging,,770.24,14.96,881.62,0.8737,5,5,0,0
deployment_1,11635,61,thinking,thinking-error,785.19,6.06,881.62,0.8906,5,5,0,0
deployment_1,11635,62,debugging,,791.26,7.63,881.62,0.8975,5,5,0,0
deployment_1,11635,63,thinking,thinking-error,798.89,9.27,881.62,0.9062,5,5,0,0
deployment_1,11635,64,debugging,,808.16,1.41,881.62,0.9167,5,5,0,0
deployment_1,11635,65,thinking,thinking-error,809.57,7.12,881.62,0.9183,5,5,0,0
deployment_1,11635,66,debugging,,816.69,3.48,881.62,0.9263,5,5,0,0
deployment_1,11635,67,thinking,thinking-error,820.17,6.02,881.62,0.9303,5,5,0,0
deployment_1,11635,68,debugging,,826.19,5.68,881.62,0.9371,5,5,0,0
deployment_1,11635,69,thinking,thinking-error,831.87,7.44,881.62,0.9436,5,5,0,0
deployment_1,11635,70,debugging,,839.31,0.49,881.62,0.952,5,5,0,0
deployment_1,11635,71,thinking,thinking-error,839.8,6.27,881.62,0.9526,5,5,0,0
deployment_1,11635,72,debugging,,846.08,17.05,881.62,0.9597,5,5,0,0
deployment_1,11635,73,thinking,thinking-error,863.12,4.74,881.62,0.979,5,5,0,0
deployment_1,11635,74,debugging,,867.87,3.01,881.62,0.9844,5,5,0,0
deployment_1,11635,75,thinking,thinking-error,870.88,10.75,881.62,0.9878,5,5,0,0
deployment_1,11636,0,thinking,thinking-task,0.0,67.32,840.51,0.0,0,7,0,0
deployment_1,11636,1,debugging,,67.33,19.59,840.51,0.0801,0,7,0,0
deployment_1,11636,2,thinking,thinking-error,86.92,16.5,840.51,0.1034,0,7,0,0
deployment_1,11636,3,debugging,,103.42,1.1,840.51,0.123,0,7,0,0
