student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s
11794,3,6,0,406.77,188.9,171.6,25,0.1457,25,0,0,25,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,45.96,136.29,0,0.0,34.9,34.9,0.0,17.72,36.15,0.0,0.0,0.0,17.72,0.0,36.15,0.0,34.9,82.83,0.0,98,549,0,0,0,0,0,965.34
11794,4,6,0,478.55,71.79,54.31,12,0.221,12,0,0,12,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.01,22.58,0,0.0,22.58,22.58,0.0,8.53,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0.0,22.57,23.2,0.0,27,644,0,0,0,0,0,965.34
11794,5,6,0,719.51,240.96,223.06,77,0.3452,41,36,36,5,0.4675,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,56.54,175.17,0,0.0,70.15,70.15,0.0,51.6,0.0,0.0,0.0,0.0,51.6,0.0,0.0,0.0,70.15,101.32,0.0,27,501,0,0,0,0,0,965.34
11794,6,6,0,770.78,51.27,33.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,23.57,23.57,0,0.0,48.39,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,8.1,0.0,25.3,0.0,0.0,84,474,0,0,0,0,0,965.34
11795,1,3,1,125.73,0.0,110.73,33,0.298,33,0,0,33,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.61,73.94,0,0.0,0.0,0.0,25.21,0.0,0.0,54.69,0.0,25.21,0.0,0.0,0.0,54.69,0.0,0.0,30.84,36,132,0,0,1,4,4,970.02
11795,2,3,0,160.27,34.54,15.92,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.92,15.92,0,0.0,30.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,0.0,0.0,33,208,2,4,1,4,4,970.02
11795,3,3,0,436.03,275.76,259.29,93,0.3587,80,13,13,67,0.1398,11,0,0,6.37,0,0,0.0,0.0,3,2,0,10.09,49.9,187.18,7,67.85,15.92,15.92,0.0,61.89,0.0,0.0,1.85,0.0,60.04,1.85,0.0,0.0,15.92,181.48,0.0,25,297,3,4,1,4,4,970.02
11796,1,4,1,133.83,0.0,118.83,109,0.9173,91,17,17,74,0.156,3,3,1,26.41,3,0,11.32,11.32,0,0,0,0.0,11.5,59.89,0,0.0,0.0,0.0,0.0,56.96,0.0,39.6,0.0,0.0,56.96,0.0,0.0,39.6,0.0,22.27,0.0,38,261,0,0,1,4,4,879.16
11796,2,4,0,232.99,99.16,81.92,55,0.6714,47,6,6,41,0.1091,11,1,1,6.1,1,0,4.82,4.82,2,1,0,14.63,4.8,22.68,0,0.0,0.74,0.74,0.0,52.76,1.47,0.0,0.0,0.0,52.76,0.0,1.47,0.0,5.31,22.38,0.0,34,241,3,4,1,4,4,879.16
11796,3,4,0,308.8,75.81,59.47,20,0.3363,7,9,9,-1,0.45,9,6,1,3.63,6,0,2.76,3.52,0,0,0,0.0,13.03,39.62,0,0.0,6.82,6.82,0.0,24.099999999999998,0.0,0.0,3.04,0.0,21.06,3.04,0.0,0.0,7.54,27.84,0.0,13,374,3,4,1,4,4,879.16
11796,4,4,0,352.5,43.7,26.01,6,0.2307,1,1,1,1,0.1667,25,0,0,0.05,0,0,0.0,0.0,5,0,0,0.0,9.22,9.22,0,0.0,9.22,9.22,0.0,7.43,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0,11.21,7.38,0.0,17,349,3,4,1,4,4,879.16
11798,1,10,1,167.71,0.0,152.71,14,0.0917,14,0,0,14,0.0,1,1,1,0.0,1,0,57.82,57.82,0,0,0,0.0,53.02,117.35,0,0.0,0.0,0.0,0.0,22.66,0.0,102.25,0.0,0.0,22.66,0.0,0.0,102.25,0.0,27.8,0.0,402,193,0,0,0,3,4,971.37
11798,2,10,0,229.74,62.03,45.83,34,0.7419,27,7,7,20,0.2059,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.19,28.54,0,0.0,12.6,12.6,0.0,24.85,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,12.6,8.37,0.0,11,183,0,0,0,3,4,971.37
11798,3,10,0,247.83,18.09,1.66,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.66,1.66,0,0.0,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,14,211,0,0,0,3,4,971.37
11798,4,10,0,271.97,24.14,6.35,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.35,6.35,0,0.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,17,186,0,0,0,3,4,971.37
11798,5,10,0,298.71,26.74,10.04,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.04,10.04,0,0.0,25.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,14,216,0,0,0,3,4,971.37
11798,6,10,0,346.92,48.21,31.23,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,30.46,30.46,0,0.0,46.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.23,0.0,0.0,3,379,0,0,0,3,4,971.37
11798,7,10,0,485.61,138.69,121.58,44,0.3619,28,13,13,16,0.2955,2,1,1,10.17,1,0,6.34,6.34,1,0,0,0.0,22.12,68.73,0,0.0,20.37,20.37,0.0,31.44,6.5,0.0,2.02,0.0,29.42,2.02,6.5,0.0,24.13,59.51,0.0,25,237,3,4,0,3,4,971.37
11798,8,10,0,668.23,182.62,165.94,115,0.693,93,22,22,71,0.1913,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,42.82,116.35,0,0.0,24.19,24.19,0.0,47.47,0.0,0.0,0.0,0.0,47.47,0.0,0.0,0.0,24.19,94.28,0.0,15,247,3,4,0,3,4,971.37
11798,9,10,0,708.18,39.95,23.23,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,23.23,23.23,0,0.0,38.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23,0.0,0.0,3,275,3,4,0,3,4,971.37
11798,10,10,0,745.87,37.7,20.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.84,20.84,0,0.0,35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,0.0,14,210,3,4,0,3,4,971.37
11799,1,3,1,269.09,0.0,254.09,166,0.6533,137,29,29,108,0.1747,8,3,1,5.73,3,0,4.56,5.46,1,1,0,25.58,37.35,152.19,0,0.0,0.0,0.0,115.71,7.97,0.0,66.53,4.38,115.71,3.59,4.38,0.0,66.53,0.0,47.49,16.37,8,264,1,4,1,4,4,904.81
11799,2,3,0,297.25,28.16,11.38,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.38,11.38,0,0.0,26.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,0.0,13,343,1,4,1,4,4,904.81
11799,3,3,0,396.89,99.63,81.1,34,0.4192,26,7,7,19,0.2059,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,40.43,63.38,0,0.0,17.63,17.63,0.0,21.56,0.0,0.0,0.0,0.0,21.56,0.0,0.0,0.0,59.53,0.01,0.0,45,255,3,4,1,4,4,904.81
11800,1,6,1,72.82,0.0,57.82,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.84,30.97,0,0.0,0.0,0.0,0.0,0.0,0.0,57.82,0.0,0.0,0.0,0.0,0.0,57.82,0.0,0.0,0.0,15,182,0,0,1,4,4,906.98
11800,2,6,0,110.28,37.45,20.96,3,0.1432,3,0,0,3,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.58,13.58,0,0.0,15.39,15.39,1.66,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,15.39,0.0,3.91,22,188,0,0,1,4,4,906.98
11800,3,6,0,321.46,211.18,193.13,58,0.3003,41,16,16,25,0.2759,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,62.03,153.13,0,0.0,34.61,34.61,47.19,0.0,0.0,0.0,0.0,47.19,0.0,0.0,0.0,0.0,34.61,0.0,111.33,4,246,0,0,1,4,4,906.98
11800,4,6,0,344.95,23.49,6.8,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.7,6.7,0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,38,214,0,0,1,4,4,906.98
11800,5,6,0,396.63,51.69,35.14,11,0.313,10,0,0,10,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.35,22.98,0,0.0,10.35,10.35,5.33,0.0,4.67,0.0,0.0,5.33,0.0,0.0,4.67,0.0,12.51,0.0,12.64,78,293,0,0,1,4,4,906.98
11800,6,6,0,420.46,23.83,7.15,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.15,7.15,0,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,23,345,0,0,1,4,4,906.98
11802,1,2,1,269.89,0.0,254.89,150,0.5885,130,17,17,113,0.1133,14,1,1,12.01,1,0,12.18,12.18,0,0,0,0.0,25.05,126.4,22,68.48,0.0,0.0,0.0,89.34,0.0,107.2,0.0,0.0,89.34,0.0,0.0,107.2,0.0,58.35,0.0,17,299,4,4,1,4,4,880.87
11802,2,2,0,286.96,17.07,0.32,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.32,0.32,0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,33,304,4,4,1,4,4,880.87
11805,1,7,1,133.07,0.0,118.07,43,0.3642,43,0,0,43,0.0,3,1,1,24.02,0,0,0.0,0.0,2,2,0,11.11,23.59,78.18,0,0.0,0.0,0.0,13.41,19.2,0.0,50.17,0.0,13.41,19.2,0.0,0.0,50.17,0.0,18.05,17.23,38,194,2,4,1,4,4,934.26
11805,2,7,0,202.44,69.37,52.81,22,0.4166,15,6,6,9,0.2727,4,2,1,5.04,2,0,1.61,2.72,2,2,0,3.63,13.1,23.41,0,0.0,6.51,6.51,0.0,19.79,0.0,0.0,5.98,0.0,13.81,5.98,0.0,0.0,21.09,11.93,0.0,51,229,2,4,1,4,4,934.26
11805,3,7,0,222.35,19.9,2.9,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.9,2.9,0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,7,156,2,4,1,4,4,934.26
11805,5,7,0,257.29,19.42,1.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1.44,1.44,0,0.0,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,6,286,2,4,1,4,4,934.26
11805,6,7,0,354.2,96.9,80.01,16,0.2,13,2,2,12,0.125,15,2,1,4.54,2,0,26.55,26.55,0,0,0,0.0,32.45,61.0,4,39.3,8.71,8.71,0.0,10.48,0.0,0.0,0.0,0.0,10.48,0.0,0.0,0.0,8.71,60.81,0.0,6,240,4,4,1,4,4,934.26
11805,7,7,0,542.24,188.04,170.7,0,0.0,0,0,0,0,0.0,26,0,0,0.01,0,0,0.0,0.0,0,0,0,0.0,71.18,165.73,2,71.18,169.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.7,0.0,0.0,36,404,4,4,1,4,4,934.26
11806,1,2,1,62.1,0.0,47.1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.48,28.62,0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,16,293,0,0,1,4,4,768.11
11806,2,2,0,420.91,358.81,342.15,246,0.719,195,46,46,149,0.187,21,8,1,2.74,8,0,3.57,11.02,0,0,0,0.0,78.34,216.03,0,0.0,110.4,110.4,86.98,13.99,0.0,0.0,0.0,86.98,13.99,0.0,0.0,0.0,146.96,46.85,47.38,8,245,4,4,1,4,4,768.11
11808,1,2,1,60.04,0.0,45.04,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.65,36.72,0,0.0,0.0,0.0,0.0,0.0,0.0,45.04,0.0,0.0,0.0,0.0,0.0,45.04,0.0,0.0,0.0,288,251,0,0,1,4,4,868.23
11808,2,2,0,96.48,36.44,19.25,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.25,19.25,0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,18,188,0,0,1,4,4,868.23
11810,1,10,1,104.01,0.0,89.01,36,0.4044,16,20,20,-4,0.5556,2,0,0,17.94,0,0,0.0,0.0,2,2,0,5.37,23.29,49.53,0,0.0,0.0,0.0,8.69,13.24,4.77,41.38,0.0,8.69,13.24,0.0,4.77,41.38,0.0,3.11,17.83,43,209,1,4,1,4,4,1782.6
11810,2,10,0,128.76,24.74,7.58,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.58,7.58,0,0.0,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,13,173,1,4,1,4,4,1782.6
11810,3,10,0,156.74,27.99,11.79,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.36,8.17,0,0.0,26.79,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,1.15,0.0,10.64,0.0,0.0,15,163,1,4,1,4,4,1782.6
11810,6,10,0,225.71,46.41,24.85,24,0.9656,22,2,2,20,0.0833,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,6.34,6.34,0,0.0,3.71,3.71,0.0,13.41,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0,3.71,7.74,0.0,11,222,1,4,1,4,4,1782.6
11810,7,10,0,375.5,149.8,132.57,105,0.7921,79,24,24,55,0.2286,9,1,1,12.09,1,0,11.09,11.09,3,2,0,9.5,17.22,78.23,0,0.0,17.7,17.7,0.0,73.63,0.0,0.0,0.0,0.0,73.63,0.0,0.0,0.0,17.7,41.23,0.0,45,267,3,4,1,4,4,1782.6
11810,8,10,0,393.15,17.65,0.51,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.51,0.51,0,0.0,15.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,11,193,3,4,1,4,4,1782.6
11810,9,10,0,457.7,64.54,47.66,43,0.9023,34,9,9,25,0.2093,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.93,20.45,0,0.0,14.72,14.72,0.0,32.94,0.0,0.0,0.0,0.0,32.94,0.0,0.0,0.0,14.72,0.0,0.0,11,341,3,4,1,4,4,1782.6
11812,1,10,1,141.51,0.0,126.51,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,66.48,110.33,0,0.0,0.0,0.0,0.0,0.0,0.0,126.51,0.0,0.0,0.0,0.0,0.0,126.51,0.0,0.0,0.0,54,148,0,0,1,4,4,879.38
11812,2,10,0,201.02,59.52,43.2,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,36.65,36.65,0,0.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,55,93,0,0,1,4,4,879.38
11812,3,10,0,256.87,55.85,39.78,41,1.0308,31,3,3,29,0.0732,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.95,14.62,0,0.0,6.42,6.42,24.41,0.0,0.0,0.0,0.0,24.41,0.0,0.0,0.0,0.0,6.42,0.0,8.95,70,168,0,0,1,4,4,879.38
11812,4,10,0,367.81,110.94,94.2,25,0.2654,10,8,8,2,0.32,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,38.24,67.84,0,0.0,5.0,5.0,9.24,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,9.31,0.0,75.65,70,165,0,0,1,4,4,879.38
11812,5,10,0,400.0,32.19,13.13,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.53,6.53,0,0.0,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,26,224,0,0,1,4,4,879.38
11812,6,10,0,465.77,65.77,49.31,4,0.0811,4,0,0,4,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,9.25,27.14,34.37,0,0.0,27.14,36.41,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,36.41,12.58,0.0,32,123,3,4,1,4,4,879.38
11812,7,10,0,514.66,48.89,32.46,59,1.8176,51,8,8,43,0.1356,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.54,11.62,0,0.0,4.58,4.58,0.0,20.34,0.0,0.0,0.0,0.0,20.34,0.0,0.0,0.0,4.58,7.54,0.0,11,194,3,4,1,4,4,879.38
11812,8,10,0,558.18,43.52,26.88,6,0.2233,5,1,1,4,0.1667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.88,25.15,0,0.0,19.17,19.17,0.0,1.44,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,19.17,6.27,0.0,26,249,3,4,1,4,4,879.38
11812,9,10,0,585.38,27.2,10.3,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.3,10.3,0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,0.0,0.0,33,279,3,4,1,4,4,879.38
11812,10,10,0,605.41,20.03,2.97,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.97,2.97,0,0.0,17.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,6,215,3,4,1,4,4,879.38
11815,1,9,1,155.47,0.0,140.47,47,0.3346,46,1,1,45,0.0213,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,47.61,109.52,2,47.61,0.0,0.0,17.46,0.0,0.0,48.85,0.0,17.46,0.0,0.0,0.0,48.85,0.0,0.0,74.15,42,257,0,0,0,3,4,835.09
11815,2,9,0,179.49,24.02,6.88,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.88,6.88,0,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,38,331,0,0,0,3,4,835.09
11815,3,9,0,370.17,190.68,172.69,16,0.0927,16,0,0,16,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,114.45,156.79,2,114.45,9.61,9.61,7.06,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,9.61,0.0,156.01,27,287,0,0,0,3,4,835.09
11815,4,9,0,454.42,84.26,67.77,4,0.059,0,1,1,-1,0.25,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.45,45.99,2,8.05,18.05,18.05,0.0,11.12,0.0,0.0,0.0,0.0,11.12,0.0,0.0,0.0,56.65,0.0,0.0,52,408,0,0,0,3,4,835.09
11815,5,9,0,479.26,24.84,7.25,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.25,7.25,0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,43,451,0,0,0,3,4,835.09
11815,6,9,0,515.39,36.13,17.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.85,10.85,0,0.0,32.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0.0,0.0,27,413,0,0,0,3,4,835.09
11815,7,9,0,588.45,73.07,55.71,23,0.4128,14,8,8,6,0.3478,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.32,41.34,2,13.32,12.91,12.91,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.91,27.81,0.0,21,366,0,0,0,3,4,835.09
11815,8,9,0,627.75,39.3,22.4,22,0.9823,17,5,5,12,0.2273,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.81,10.81,0,0.0,13.11,13.11,0.0,9.29,0.0,0.0,0.0,0.0,9.29,0.0,0.0,0.0,13.11,0.0,0.0,42,353,0,0,0,3,4,835.09
11815,9,9,0,704.54,76.78,59.74,39,0.6528,28,11,11,17,0.2821,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,15.93,31.07,0,0.0,32.54,32.54,0.0,21.34,0.0,0.0,4.46,0.0,16.88,4.46,0.0,0.0,32.54,5.87,0.0,59,478,0,0,0,3,4,835.09
11817,1,2,1,53.36,0.0,38.36,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.28,20.38,0,0.0,0.0,0.0,0.0,0.0,0.0,38.36,0.0,0.0,0.0,0.0,0.0,38.36,0.0,0.0,0.0,16,258,0,0,1,4,4,844.12
11817,2,2,0,457.17,403.81,386.56,146,0.3777,136,10,10,126,0.0685,1,0,0,0.0,0,0,0.0,0.0,1,1,0,4.18,63.57,263.33,26,158.95,85.65,85.65,33.41,47.51,0.0,0.0,0.0,33.41,47.51,0.0,0.0,0.0,85.65,48.6,171.39,23,272,3,4,1,4,4,844.12
11818,1,8,1,160.09,0.0,145.09,117,0.8064,63,52,52,11,0.4444,1,0,0,0.0,0,0,0.0,0.0,1,1,0,3.88,11.03,52.95,0,0.0,0.0,0.0,7.14,26.53,27.65,43.52,0.0,7.14,26.53,0.0,27.65,43.52,0.0,11.03,29.22,85,180,3,4,1,4,4,840.54
11818,2,8,0,187.51,27.42,11.13,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.2,5.2,0,0.0,26.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.0,0.0,12,400,3,4,1,4,4,840.54
11818,3,8,0,234.34,46.83,29.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.93,16.65,0,0.0,44.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,0.0,0.0,14.42,0.0,14.59,0.0,0.0,34,194,3,4,1,4,4,840.54
11818,4,8,0,261.79,27.45,10.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.68,4.68,0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,14,434,3,4,1,4,4,840.54
11818,5,8,0,373.75,111.96,94.19,77,0.8175,51,20,20,31,0.2597,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.14,43.39,0,0.0,8.81,8.81,0.0,53.03,2.65,0.0,0.0,0.0,53.03,0.0,2.65,0.0,18.83,19.68,0.0,11,365,3,4,1,4,4,840.54
11818,6,8,0,397.88,24.13,6.49,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.83,0.0,0,0.0,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,13,344,3,4,1,4,4,840.54
11818,8,8,0,431.79,19.75,2.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.55,0.0,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12,326,3,4,1,4,4,840.54
11819,1,1,1,140.46,0.0,125.46,33,0.263,32,1,1,31,0.0303,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,35.85,92.59,4,1.14,0.0,0.0,37.4,0.0,11.53,19.44,0.0,37.4,0.0,0.0,11.53,19.44,5.33,0.0,51.76,48,280,0,0,1,4,4,781.63
